Barcode,Product Name,Department,Brand,Supplier,total_qty,total_revenue,times_sold,avg_cost
7021930010566,VOSS WATER PLUS 24X500ML STI,GROCERY,,,6.0,8.7,5,1.0
8593893786394,ROWNTREES RANDOMS BAG PM125,CRISPS & SNACKS,,,6.0,7.5,6,0.7399999999999999
4025500294489,MY PROTEIN DRINK CHOCOLATE,CHILLED,,,6.0,21.0,6,1.0
4014400925319,WERTHERS CARAMEL POPCORN,CRISPS SNACKS & NUTS,,PARFETTS,6.0,17.94,5,2.0
7622202342493,BOURNVILLE PM£1.95,CONFECTIONERY,,PARFETTS,6.0,11.7,6,1.17
5060239772043,F/JACK GARLIC SLICE 1.49,CONFECTIONERY,,,6.0,8.94,6,1.0
5030104005088,J/MANS HONEY & LEMON,CONFECTIONERY,,PARFETTS,6.0,6.540000000000001,5,0.65
5027291083319,H/L CHOCOLATE SCHOOL CAKE,CAKES,,,6.0,16.14,6,1.0
850035474464,BUZZBALL PORNSTAR MARTINI,ALCOHOL,,,6.0,29.34,5,1.0
5060389930348,HAYFIELDS LEICESTER,BAKERY,,,6.0,17.94,6,1.0
5060296563356,DEX FIZ RAINBW PNC PM ?1,CONFECTIONERY,,,6.0,6.0,6,1.0
5060391629513,Hartleys Strawberry PM199,RETAIL GROCERY,,,6.0,11.94,6,1.4799999999999998
5031396082450,Vimto Juicy Mix Ups PM125,CONFECTIONERY,,,6.0,7.5,6,0.8000000000000002
5035251001303,L/FARM GREEK STYLE YOGURT,GROCERY FOOD,,,6.0,17.94,6,1.0
7622202276118,CDM Caramel Nibbles PM169,CONFECTIONERY,,,6.0,10.14,6,1.05
8410076901118,NATURE VLY PNUTCHOC PM100,RETAIL GROCERY,,,6.0,6.0,3,0.42
5035766066286,Desperados,ALCOHOL,,,6.0,53.94,6,4.92
4062139024452,7UP REGULAR,SOFT DRINKS,,PARFETTS,6.0,8.100000000000001,6,0.73
4062139024728,Pepsi Max Cherry PM219,SOFT DRINKS,,,6.0,13.14,6,0.98
8002371008045,MAXI CROSS/PISTA80G,BAKERY,,,6.0,4.5,4,1.0
8004260014175,NICKY HOUSEHOLD KT PM?1.49,HOUSEHOLD SUNDRIES,,,6.0,8.94,6,0.77
5060656827562,ELUX LIQUID CHERRY ICE,VAPES,,,6.0,23.94,5,1.0
5060530330195,RICE PUDDING,DELI,,,6.0,17.94,5,1.0
5000393085092,VELO FREEZING PEPPERMINT,VAPING & POUCHES,,PARFETTS,6.0,39.0,6,4.1
5000394142190,DURACELL PLUS 9V,HOUSEHOLD / LAUNDRY,,PARFETTS,6.0,28.5,4,2.39
5059630005768,GL AP&BLK CORDIAL PM £1,SOFT DRINKS,,PARFETTS,6.0,6.0,5,0.58
7610113022603,Bacardi Mango Mojito,ALCOHOL,,,6.0,16.740000000000002,6,1.29
7622201728939,Philadelphia Original PM225,CHILLED FOODS,,,6.0,13.5,6,1.91
5000185117277,EASY WASH UP LIQ ORI 79P,HOUSEHOLD SUNDRIES,,,6.0,4.74,6,1.0
7622202262449,MILKA CHOCOLATE HAZELNUT 90G,CONFECTIONERY,,,6.0,16.14,6,1.0
5061026753467,ELUX LIQUID JUICY PEACH,VAPING & POUCHES,,PARFETTS,6.0,23.94,4,1.29
5000328041964,DORITOS GOLD SRIRACHA,CRISPS SNACKS & NUTS,,PARFETTS,6.0,17.94,6,2.08
5000208002504,TETLEY TEABAGS PM £1.85,GROCERY FOOD,,PARFETTS,6.0,11.100000000000001,6,1.5
4009900580151,Starburst Red Fruit TB PM100,CONFECTIONERY,,,6.0,6.0,5,0.61
5000168006185,MCV MILK CHOC HOBNOBS PM225,RETAIL GROCERY,,,6.0,13.5,5,1.238
5011597093363,SUPERBRIGHT MICROFIBRE CLOTH,RETAIL GROCERY,,,6.0,8.7,5,1.0
5012035962180,HARIBO HAPPY COLA ZING STD,CONFECTIONERY,,,6.0,12.54,6,1.0
4009900580038,Skittles Crazy Sour TB PM100,CONFECTIONERY,,,6.0,6.0,6,0.61
5449000276025,COSTA LATTE,SOFT DRINKS,,,6.0,11.94,6,0.08
54491472,COLA,SOFT DRINKS,,,6.0,14.100000000000001,6,1.0
5000295145115,C/CITY GRATED MAT CHED,CHILLED,,PARFETTS,6.0,17.94,5,1.65
8716101069748,HG ANTIPASTI SALAD OLI & TOM,CHILLED FOODS,,,6.0,14.34,6,1.0
4009900580052,SKITTLES WILDBERR PM1.00,CONFECTIONERY,,PARFETTS,6.0,6.0,5,0.61
5901356072923,CHOC ORANGE WAFER ROLLS,BREAD & CAKES,,PARFETTS,6.0,7.14,6,0.85
5711953145339,frappuccino,CHILLED FOODS,,,6.0,13.5,5,1.024
5902808781776,TORTILLA,BAKERY,,,6.0,11.94,6,1.0
5000237206218,SPACE RAIDERS BEEF PM135 70G,CRISPS & SNACKS,,,6.0,8.100000000000001,6,0.8000000000000002
5391516877251,MAGNERS 4 PACK PM £5.85,CIDER,,PARFETTS,6.0,35.099999999999994,6,3.5
5000328036649,WALKERS BBQ £1.35,CRISPS SNACKS & NUTS,,PARFETTS,6.0,8.100000000000001,6,0.8000000000000002
5023274045886,CANDYLND DIP DAB,CONFECTIONERY,,,6.0,4.14,4,0.25
5012035985417,Haribo Heart Throbs PM125,CONFECTIONERY,,,6.0,7.5,6,0.73
5012121004862,TORTILLA,FOOD TO GO,,,6.0,11.94,6,1.0
5023833038113,FG ADULT 1+ LAMB 395G,PET,,,6.0,11.94,4,1.0
3800205875109,MARETTI TOMATTOOLIVES,CRISPS & SNACKS,,,6.0,5.9399999999999995,6,0.07
3057640492983,VOLVIC WATERMELON,SOFT DRINKS,,,6.0,12.299999999999999,6,0.9499999999999998
5021223256123,COOKED HAM,RETAIL GROCERY,,,6.0,14.340000000000002,5,1.0
9770307268533,THE SUN (WEDNESDAY),NEWS,,,6.0,7.199999999999999,6,1.0
8857126105100,DOUBLE CHEESE RICE CRACKER,DEFAULT,,,5.0,7.5,5,1.0
24354200558,LIKE HOME DOGHNUT,BAKERY,,,5.0,7.45,5,1.0
5016049283309,PRIMULA CHE/SPREAD 1.99,CHILLED,,PARFETTS,5.0,9.95,4,1.54
5016049703722,PRIMULA GARLIC  HERB DIP,CHILLED FOODS,,,5.0,7.75,5,0.08
898999000022,VITA COCO COCONUT WATER,SOFT DRINKS,,,5.0,14.950000000000001,5,1.0
90496011,REDBULL ZERO £1.70,SOFT DRINKS,,PARFETTS,5.0,8.5,5,0.97
90493744,RED BULL S/F ENERGY 2.65,SOFT DRINKS,,PARFETTS,5.0,13.25,5,1.59
5000143956610,STERLING RYO TTT 30G,TOBACCO,,,5.0,128.84,5,0.2
5000112684612,Dr Pepper PM215,SOFT DRINKS,,,5.0,10.75,5,1.22
5000387909182,Bells Original PM679,ALCOHOL,,,5.0,33.95,5,4.5
5000431026117,RICHMOND KS 20,TOBACCO,,,5.0,78.79,5,1.0
5000431026551,EMBASSY SIGN GOLD KS,TOBACCO,,,5.0,76.85,4,0.1
5060088700815,TREK BISCOFF FLAPJACK BAR,CONFECTIONERY,,,5.0,8.45,5,1.0
5000393178435,VELO PEPPERMINT STORM,VAPING & POUCHES,,PARFETTS,5.0,32.5,5,4.1
5014379012866,Stella Artois,ALCOHOL,,,5.0,72.5,5,9.309999999999999
615357752665,TAYLORS RICH ITALIAN,GROCERY FOOD,,PARFETTS,5.0,24.950000000000003,5,3.5
6936329011714,HYTI PM+POD LEMON & LIME,VAPING & POUCHES,,PARFETTS,5.0,39.95,5,3.38
6936329011721,HYTI PM+P WATERMELON ICE,VAPING & POUCHES,,PARFETTS,5.0,39.95,5,3.38
8720865190891,DM P/APPLE CHK/JCE 1.49,GROCERY FOOD,,PARFETTS,5.0,7.45,5,1.12
8801073116467,BULDAK CARBONARA,RETAIL GROCERY,,,5.0,10.95,3,1.0
5019312082043,CT DD FOUR CHESE PIZZA PM250,FROZEN FOODS,,,5.0,12.5,5,0.08
8721317746383,P/NOODLE BEEF & TOM 1.29,GROCERY FOOD,,PARFETTS,5.0,6.45,5,0.9399999999999998
8720608036790,PG TIP DECAF TEABAGS3.29,GROCERY FOOD,,PARFETTS,5.0,16.45,5,2.33
5010038592816,COORS 4PK ?5 XTRA,ALCOHOL,,,5.0,25.0,5,2.504
5010038593066,MADRI LIMON,ALCOHOL,,,5.0,30.0,4,1.0
4251097405339,Peperami Firestick,RETAIL GROCERY,,,5.0,5.0,5,0.69
5000382129424,BARR PEACH PUNCH £1,SOFT DRINKS,,PARFETTS,5.0,5.0,5,0.52
5060403011442,SIMPLE ALOE VERA MANGO IMMUNITY 500ML,SOFT DRINKS,,,5.0,11.25,5,1.0
5060464503955,ALLERGIC TABLET,DEFAULT,,,5.0,7.45,5,1.0
5000382127727,BOOST SPORT ORANGE £1,SOFT DRINKS,,PARFETTS,5.0,5.0,4,0.54
5000382128106,BARR IRN BRU PM £1.79,SOFT DRINKS,,PARFETTS,5.0,8.95,5,1.15
5010034013810,BENS OR PILAU RICE POUCH,GROCERY FOOD,,PARFETTS,5.0,9.95,3,1.5
5060464500008,PL IBUPROFEN 200MG,HEALTH & BEAUTY,,,5.0,7.5,5,1.0
5010038592076,CARLING CARLING 10PK - 4%,ALCOHOL,,,5.0,58.949999999999996,5,6.928
5059321007262,KELL COCO POPS 4PK £1.49,BISCUITS,,PARFETTS,5.0,7.45,5,1.15
5059944009834,Jacks Gtd Mild Cheddar PM249,CHILLED FOODS,,,5.0,12.450000000000001,4,1.6
5059319036922,KELLOGG KRAVE CHOCONUT PM369,RETAIL GROCERY,,,5.0,18.45,5,2.85
5059630004167,GL WHITE T/TISS,DEFAULT,,,5.0,12.95,5,1.44
5010103947435,CIROC PASSNFRUIT & LEMONADE,ALCOHOL,,,5.0,14.950000000000001,3,1.42
5010102103634,britvic orange,SOFT DRINKS,,,5.0,17.5,5,1.67
5010102352018,ROB RTD ORAN&MAN PM1.19,SOFT DRINKS,,PARFETTS,5.0,5.949999999999999,5,0.68
5010102343160,Tango Apple SF PM199,SOFT DRINKS,,,5.0,9.95,5,1.222
5010102346437,ROB S/FRUITS NAS £1.59,SOFT DRINKS,,PARFETTS,5.0,7.95,5,1.02
5012389675019,N/MENT HAZ/NUT SWI £1.49,GROCERY FOOD,,PARFETTS,5.0,7.45,5,1.14
5012035985219,HARIBO MAOAM JOYSTIX PM125,CONFECTIONERY,,,5.0,6.25,5,0.702
8720181332005,Comfort Pure 33w PM249,RETAIL GROCERY,,,5.0,12.450000000000001,5,1.58
8720181638527,COMFORT CON SPRING B2.39,HOUSEHOLD / LAUNDRY,,PARFETTS,5.0,11.950000000000001,4,1.2449999999999999
7394376620720,OATLY OAT DRINK SEMI,CHILLED FOODS,,,5.0,11.45,5,1.0
5024993733276,WKD Iron Brew 3.4% 70c PM329,ALCOHOL,,,5.0,16.45,5,1.72
5021546482605,MISSION PLAIN TORTILA WRAPS,RETAIL GROCERY,,,5.0,8.75,4,1.0
50226962,SWAN STANDARD SLIM FILTE,CIGARETTES & TOBACCO,,PARFETTS,5.0,5.45,3,0.41
50237890,KP CDIPS ORIG SINGLES,CONFECTIONERY,,,5.0,5.5,2,0.08
7322542072448,BODYFORM MAXI £1.49,PAPER / FEMCARE,,PARFETTS,5.0,7.45,5,1.1
6936329011653,HYTI PM+P BLUBRY RSPBRRY,VAPING & POUCHES,,PARFETTS,5.0,39.95,5,3.38
6936329011660,HAYATI PODS SRAW CHER CRAN 6K,VAPES,,,5.0,34.95,5,1.0
6936329003788,HAYATI PRO MAX MR BLUE 6000+,VAPES,,,5.0,59.95,5,1.0
72417329975,ML WHITE CHOC COOK ?1.59,RETAIL GROCERY,,,5.0,7.95,5,1.036
5060926501680,AU PINK LEMONADE RTD CANS,ALCOHOL,,,5.0,17.450000000000003,4,1.67
5060811382394,GRENADE CHOCCHIPCKIE DOUGH,CONFECTIONERY,,,5.0,16.0,5,1.02
5060811386521,GRENADE STRAWBERRY,SOFT DRINKS,,,5.0,13.95,5,1.4
5000158064591,GAVISCON P/MINT LIQUID,MEDICINES,,PARFETTS,5.0,24.45,5,3.0
5060688010109,BIDLEA DOUBLE CREAM,GROCERY,,,5.0,14.950000000000001,5,1.0
8410036806422,FREIXENET PROSECCO,ALCOHOL,,,5.0,69.95,4,8.25
7640175743338,BOMBAY SAPPHIRE GIN & LGHT,ALCOHOL,,,5.0,17.450000000000003,4,1.0
7622202276262,Cadbury Oreo Bites PM169,CONFECTIONERY,,,5.0,8.45,5,1.05
7622202341687,CADBURYS 5PK TWIRL £1.99,CONFECTIONERY,,PARFETTS,5.0,9.95,5,1.27
5000171010209,J WEST SARDINES IN TOMATO,RETAIL GROCERY,,,5.0,7.45,2,1.0
5010153871704,BIRRIFIC ANGELO PORETTI PREM,ALCOHOL,,,5.0,17.450000000000003,4,1.54
5056784904046,MONSTER FULL THROTTLE,SOFT DRINKS,,,5.0,8.25,5,0.82
5000157154859,HZ BEANS & RM SAUS 2.20,GROCERY FOOD,,PARFETTS,5.0,11.0,5,1.7
5061064444044,PIXL STRAW RASP CHERRY 10MG,VAPES,,,5.0,14.950000000000001,3,1.0
5000159516198,MARS MARS PROTEIN BAR,CONFECTIONERY,,,5.0,11.950000000000001,5,1.28
5000159600927,TRU FRU STRB IN WHT&DRK CHOC,FROZEN,,,5.0,32.45,5,1.0
5000171056030,JOHN WEST TUNA STEAKS IN BRINE,CONFECTIONERY,,,5.0,14.950000000000001,4,1.4
4009900551267,EX BOT BLUEBERRY ?2.50,CONFECTIONERY,,,5.0,12.5,5,1.55
5027291017307,CHEESE TOPPED BAPS,BAKERY,,,5.0,9.95,5,1.0
5027291017901,HENLLAN TEA CSKES 4&#39;S,CAKES,,,5.0,9.95,5,1.0
5000232037572,OLIVIO OIL 2.75,GROCERY FOOD,,PARFETTS,5.0,13.75,5,1.78
5000237117095,KP SALTED CASHEWS CARDED,CONFECTIONERY,,,5.0,8.0,5,0.8299999999999998
4009900549851,STARBURST FAVE RED 65P,CONFECTIONERY,,PARFETTS,5.0,3.25,5,0.4
5027291032300,HENLLAN STRAWBERRY & VANILLA CAKE,BAKERY,,,5.0,19.950000000000003,5,1.0
5000232039026,NAPOLINA TOM PUR 1.35,GROCERY FOOD,,PARFETTS,5.0,6.75,5,0.96
8412765508905,CLIPPER MIXED DESIGN LIGHTER,SMOKING ACCESSORIES,,,5.0,12.450000000000001,5,1.0
8412765864216,CLIPPER JET FLAME LIGHTER,TOBACCO,,,5.0,12.649999999999999,4,0.04
8413178425094,VIDAL JOLLY SLICES £1.15,CONFECTIONERY,,PARFETTS,5.0,5.75,5,0.67
5056357910443,MARS TWIX CP 1.59,SOFT DRINKS,,,5.0,7.95,5,1.09
5061013949880,Monster Bad Apple,SOFT DRINKS,,,5.0,8.75,5,0.9
5056192412003,SOUR GUMMIY PIZZA,GROCERY,,,5.0,6.0,3,1.0
5056357914212,M&M CHOC COOKIE PM £1.99,BISCUITS,,PARFETTS,5.0,9.95,4,1.04
5056267011827,SURE MEN INVIS ICE ?2.39,HEALTH & BEAUTY,,,5.0,11.950000000000001,5,1.5
8410302106300,CAMPO VIEJO RIOJA TEMPRANILLO,ALCOHOL,,,5.0,57.5,5,6.0
8410302981242,CAMPO VIEJO ROSE,ALCOHOL,,,5.0,57.5,5,5.7
8445291876354,AERO HAZELNUT BLOC £1.65,CONFECTIONERY,,PARFETTS,5.0,8.25,5,0.9
5000354924378,BATCHELORS PASTA N SAUCE,RETAIL GROCERY,,,5.0,7.25,2,1.0
8445291282223,NESCAFE 3 IN 1 CARAMEL PM100,GROCERY,,,5.0,5.0,5,0.8
5000354160899,HARTLEYS TAB JELLY STWBRY,RETAIL GROCERY,,,5.0,6.949999999999999,4,0.08
5000354160912,HARTLEYS TAB JELLY ORANGE,RETAIL GROCERY,,,5.0,6.949999999999999,4,0.325
5063249305423,JACKS CH TK MAS PM389 2F650,RETAIL GROCERY,,,5.0,19.45,4,1.0
7622202261602,DAIRYLEA LUNCHER HAM&CHEESE,CHILLED FOODS,,,5.0,9.45,5,1.0
5000328697796,DORITOS MILD SALSA DIP,CRISPS & SNACKS,,,5.0,15.95,5,1.92
85000016626,GALLO PINOT GRIGIO,ALCOHOL,,,5.0,47.45,5,5.75
5054073096786,APRICOT&#38; MANGO,DEFAULT,,,5.0,3.25,5,1.0
5050974508212,RYVITA DARK RYE £1.49,BISCUITS,,PARFETTS,5.0,7.45,5,1.12
5010477369093,JORDANS CC STRAWBERRY 3.49,RETAIL GROCERY,,,5.0,17.450000000000003,5,1.0
5053990172252,Pringles BBQ PM125,CRISPS & SNACKS,,,5.0,6.25,5,0.79
5053990194551,PRIN BK DOU CHE/BURG £2,CRISPS SNACKS & NUTS,,PARFETTS,5.0,10.0,5,1.33
5056079901149,BOOST ENERGY SUGAR FREE,SOFT DRINKS,,,5.0,3.75,5,0.36
5054073088781,BEST ONE ICED COFFEE ESPRESSO,SOFT DRINKS,,,5.0,4.25,5,1.0
5010549105604,ABBOT ALE,BEER LAGER,,PARFETTS,5.0,14.15,3,1.6499999999999997
5027291083166,STICKY TOFFEE SLICE,RETAIL GROCERY,,,5.0,13.45,5,1.0
4000539398261,Lindor Milk Bar SRP PM120,CONFECTIONERY,,,5.0,6.0,4,0.79
5012035971939,Haribo Goldbears PM125,CONFECTIONERY,,,5.0,6.25,5,0.73
5027291081032,HENllen  HOT POT PIE,COLD MEAT,,,5.0,16.75,5,1.0
5414150411176,BARISTA CARML LATT £1.10,SOFT DRINKS,,PARFETTS,5.0,5.5,5,0.6
5711953145315,cold coffee,FOOD TO GO,,,5.0,11.0,5,1.0
5711953179594,STARBUCKS SKINNY LATTE CHILL,SOFT DRINKS,,,5.0,11.0,5,1.0
5000185117284,EASY WASH UP LIQ CIT 79P,RETAIL GROCERY,,,5.0,3.95,5,1.0
5000185117345,EASY NON BIO POWDER 1.59,HOUSEHOLD / LAUNDRY,,PARFETTS,5.0,7.95,4,0.97
5411188124689,ALPRO OAT NO SUGARS,RETAIL GROCERY,,,5.0,11.55,3,0.13
4025500297060,MULLER X MYP TOP HT YOG VNLA,CHILLED FOODS,,,5.0,9.95,4,1.0
5035766185581,FOSTERS SHANDY,ALCOHOL,,,5.0,22.75,5,1.0
7613031721955,NESTLE PURE LIFE,CONFECTIONERY,,,5.0,4.95,4,0.17
7613034989253,Lion Bar,CONFECTIONERY,,,5.0,5.75,5,0.51
4025500277239,MULLA CORNA STRABERRY,CHILLED FOODS,,,5.0,4.75,4,0.02
4010352046201,DFE DICED CHORIZO PM1.00,CHILLED,,PARFETTS,5.0,5.0,5,0.75
5099802150117,VASELINE ORIGINAL LIP TIN,NON FOOD,,,5.0,9.95,5,0.08
7622201693916,PHILADELPHIA REGULAR,CHILLED FOODS,,,5.0,13.75,5,1.0
54009677,SLIVER PAPER,SMOKING ACCESSORIES,,,5.0,5.949999999999999,5,1.0
5035766052524,Strongbow PM695,ALCOHOL,,,5.0,34.75,5,4.58
